transformer_id,transformer_code,timestamp,load_percentage,voltage_lv,current_a,temperature_c
86bf9c58-a482-4a8f-a2f9-f055eb2fbae5,100146,2026-08-05T07:00:07.939149+00:00,116.65,349.6,964.4,102.1
86bf9c58-a482-4a8f-a2f9-f055eb2fbae5,100146,2026-08-05T08:00:07.939149+00:00,124.78,343.5,1050.1,112.4
86bf9c58-a482-4a8f-a2f9-f055eb2fbae5,100146,2026-08-05T09:00:07.939149+00:00,118.12,350.4,972.4,104.3
86bf9c58-a482-4a8f-a2f9-f055eb2fbae5,100146,2026-08-05T10:00:07.939149+00:00,125.21,347.5,1041.6,111.4
86bf9c58-a482-4a8f-a2f9-f055eb2fbae5,100146,2026-08-05T11:00:07.939149+00:00,112.11,354.2,915.1,98.8
86bf9c58-a482-4a8f-a2f9-f055eb2fbae5,100146,2026-08-05T12:00:07.939149+00:00,132.53,340.8,1123.5,120.6
86bf9c58-a482-4a8f-a2f9-f055eb2fbae5,100146,2026-08-05T13:00:07.939149+00:00,131.08,344.2,1099.7,120.5
86bf9c58-a482-4a8f-a2f9-f055eb2fbae5,100146,2026-08-05T14:00:07.939149+00:00,137.34,336.6,1176.1,125.7
86bf9c58-a482-4a8f-a2f9-f055eb2fbae5,100146,2026-08-05T15:00:07.939149+00:00,129.0,342.5,1086.0,115.1
86bf9c58-a482-4a8f-a2f9-f055eb2fbae5,100146,2026-08-05T16:00:07.939149+00:00,139.05,337.5,1190.9,128.9
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-04T17:00:07.939149+00:00,90.9,382.9,429.9,70.8
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-04T18:00:07.939149+00:00,99.39,380.9,475.5,73.9
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-04T19:00:07.939149+00:00,90.79,385.9,428.7,68.6
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-04T20:00:07.939149+00:00,103.33,376.4,498.2,78.3
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-04T21:00:07.939149+00:00,95.1,384.1,448.5,72.9
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-04T22:00:07.939149+00:00,93.21,383.3,441.7,73.1
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-04T23:00:07.939149+00:00,89.57,384.2,422.7,71.0
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T00:00:07.939149+00:00,100.34,378.3,482.3,76.3
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T01:00:07.939149+00:00,80.73,389.0,375.8,65.3
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T02:00:07.939149+00:00,82.88,388.2,386.9,65.6
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T03:00:07.939149+00:00,95.97,381.4,456.0,74.7
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T04:00:07.939149+00:00,91.72,381.1,437.0,71.1
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T05:00:07.939149+00:00,83.8,385.5,394.4,67.1
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T06:00:07.939149+00:00,97.68,381.7,463.7,73.2
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T07:00:07.939149+00:00,87.25,385.7,411.9,66.1
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T08:00:07.939149+00:00,82.93,385.3,390.2,66.5
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T09:00:07.939149+00:00,95.59,379.5,458.0,72.2
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T10:00:07.939149+00:00,85.05,383.7,402.6,66.1
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T11:00:07.939149+00:00,83.09,388.0,389.9,66.1
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T12:00:07.939149+00:00,102.18,380.9,489.6,76.2
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T13:00:07.939149+00:00,96.04,381.3,458.8,73.7
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T14:00:07.939149+00:00,86.91,386.7,408.3,68.1
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T15:00:07.939149+00:00,91.81,381.4,436.0,70.1
2f73c275-c6a4-45e9-854c-4a6d8ea536c9,100558,2026-08-05T16:00:07.939149+00:00,101.4,379.7,484.6,78.8
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-04T17:00:07.939149+00:00,51.69,408.7,73.1,48.5
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-04T18:00:07.939149+00:00,78.26,402.3,111.5,56.3
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-04T19:00:07.939149+00:00,56.56,405.8,79.5,51.1
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-04T20:00:07.939149+00:00,58.72,405.2,85.0,50.4
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-04T21:00:07.939149+00:00,59.25,405.1,86.4,49.5
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-04T22:00:07.939149+00:00,65.98,403.2,94.8,53.7
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-04T23:00:07.939149+00:00,51.76,409.0,74.2,47.6
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T00:00:07.939149+00:00,38.92,409.0,54.0,47.6
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T01:00:07.939149+00:00,53.94,406.2,75.1,50.9
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T02:00:07.939149+00:00,47.67,407.0,65.9,46.2
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T03:00:07.939149+00:00,52.24,405.6,75.3,47.5
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T04:00:07.939149+00:00,44.91,407.2,65.0,46.4
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T05:00:07.939149+00:00,42.42,409.7,58.6,45.3
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T06:00:07.939149+00:00,43.74,407.3,60.1,45.6
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T07:00:07.939149+00:00,44.81,408.8,64.7,49.1
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T08:00:07.939149+00:00,39.04,407.7,53.5,46.2
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T09:00:07.939149+00:00,58.21,406.4,84.6,50.3
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T10:00:07.939149+00:00,36.61,411.0,52.5,45.9
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T11:00:07.939149+00:00,42.48,407.9,59.4,57.0
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T12:00:07.939149+00:00,44.67,408.6,62.6,58.0
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T13:00:07.939149+00:00,49.19,408.1,70.7,56.4
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T14:00:07.939149+00:00,64.12,406.0,92.8,60.9
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T15:00:07.939149+00:00,37.82,408.4,55.4,55.3
88106fa5-1f8e-46f2-9a6d-700e5560d980,100519,2026-08-05T16:00:07.939149+00:00,34.26,411.1,48.0,55.3
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-04T17:00:07.939149+00:00,99.51,379.7,95.7,92.0
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-04T18:00:07.939149+00:00,104.89,379.9,101.6,93.0
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-04T19:00:07.939149+00:00,104.98,378.6,102.6,94.4
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-04T20:00:07.939149+00:00,92.83,381.7,88.3,86.1
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-04T21:00:07.939149+00:00,103.46,381.2,99.8,95.7
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-04T22:00:07.939149+00:00,90.59,381.3,87.1,85.6
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-04T23:00:07.939149+00:00,82.03,383.9,78.7,81.9
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T00:00:07.939149+00:00,102.44,377.9,99.2,93.5
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T01:00:07.939149+00:00,83.38,386.9,76.5,82.5
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T02:00:07.939149+00:00,94.72,384.4,89.5,87.9
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T03:00:07.939149+00:00,100.92,381.5,94.3,91.2
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T04:00:07.939149+00:00,82.81,385.9,78.6,81.6
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T05:00:07.939149+00:00,85.16,383.0,82.1,82.0
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T06:00:07.939149+00:00,101.77,377.5,99.2,94.4
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T07:00:07.939149+00:00,98.46,380.3,93.2,88.4
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T08:00:07.939149+00:00,88.94,381.4,83.0,82.4
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T09:00:07.939149+00:00,104.18,379.7,98.5,96.0
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T10:00:07.939149+00:00,99.73,379.1,95.3,91.3
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T11:00:07.939149+00:00,95.87,379.4,92.7,89.8
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T12:00:07.939149+00:00,92.23,384.1,86.7,87.5
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T13:00:07.939149+00:00,85.26,383.8,80.5,83.5
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T14:00:07.939149+00:00,93.01,384.6,89.1,85.1
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T15:00:07.939149+00:00,96.14,378.5,91.4,87.1
89be07c0-3f40-487c-a6ea-63da55a63820,100567,2026-08-05T16:00:07.939149+00:00,83.77,388.5,78.1,79.6
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-04T17:00:07.939149+00:00,36.63,411.1,104.7,35.5
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-04T18:00:07.939149+00:00,67.94,404.2,192.5,41.4
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-04T19:00:07.939149+00:00,55.79,406.0,157.3,37.9
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-04T20:00:07.939149+00:00,68.85,406.4,195.7,41.5
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-04T21:00:07.939149+00:00,49.02,407.6,139.2,35.1
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-04T22:00:07.939149+00:00,62.44,404.7,178.4,40.4
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-04T23:00:07.939149+00:00,41.15,408.8,117.3,34.0
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T00:00:07.939149+00:00,33.21,410.3,93.6,34.9
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T01:00:07.939149+00:00,52.33,408.4,149.1,38.8
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T02:00:07.939149+00:00,52.63,408.7,149.8,34.4
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T03:00:07.939149+00:00,33.61,410.3,93.1,32.6
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T04:00:07.939149+00:00,47.89,409.5,133.5,34.8
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T05:00:07.939149+00:00,51.05,406.6,145.1,37.1
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T06:00:07.939149+00:00,47.23,407.9,134.2,34.2
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T07:00:07.939149+00:00,43.74,410.3,123.4,35.9
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T08:00:07.939149+00:00,54.97,408.7,156.4,39.3
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T09:00:07.939149+00:00,51.32,407.9,144.1,36.6
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T10:00:07.939149+00:00,35.57,411.4,99.0,35.3
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T11:00:07.939149+00:00,60.71,406.3,174.2,44.7
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T12:00:07.939149+00:00,34.01,408.8,97.4,43.2
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T13:00:07.939149+00:00,47.38,406.3,133.8,39.1
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T14:00:07.939149+00:00,32.65,408.4,92.5,37.4
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T15:00:07.939149+00:00,49.8,408.8,140.9,43.4
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,2026-08-05T16:00:07.939149+00:00,45.54,407.7,127.3,42.9
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-04T17:00:07.939149+00:00,86.77,386.8,645.7,59.7
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-04T18:00:07.939149+00:00,81.37,386.5,606.7,58.4
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-04T19:00:07.939149+00:00,83.11,383.5,624.9,57.0
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-04T20:00:07.939149+00:00,85.72,387.5,639.8,58.8
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-04T21:00:07.939149+00:00,104.3,380.5,790.1,73.1
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-04T22:00:07.939149+00:00,103.42,379.5,788.4,72.4
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-04T23:00:07.939149+00:00,97.91,381.4,740.8,67.3
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T00:00:07.939149+00:00,92.96,384.6,699.5,64.4
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T01:00:07.939149+00:00,98.68,381.0,749.2,69.0
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T02:00:07.939149+00:00,104.13,379.6,790.3,70.9
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T03:00:07.939149+00:00,98.27,380.7,745.1,69.2
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T04:00:07.939149+00:00,82.68,388.6,614.0,58.4
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T05:00:07.939149+00:00,82.12,383.5,616.6,56.3
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T06:00:07.939149+00:00,90.25,386.3,675.6,61.8
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T07:00:07.939149+00:00,104.8,379.0,799.1,71.2
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T08:00:07.939149+00:00,96.23,382.8,723.9,65.9
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T09:00:07.939149+00:00,97.55,381.2,740.8,66.2
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T10:00:07.939149+00:00,96.96,380.8,735.9,68.0
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T11:00:07.939149+00:00,91.82,381.7,693.7,65.7
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T12:00:07.939149+00:00,86.95,384.5,651.0,60.9
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T13:00:07.939149+00:00,100.28,377.4,767.7,70.6
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T14:00:07.939149+00:00,98.25,378.3,750.3,69.7
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T15:00:07.939149+00:00,103.59,380.8,784.0,73.9
8b332f7a-6147-462d-9a66-04afccd0766f,101209,2026-08-05T16:00:07.939149+00:00,80.96,383.7,609.3,56.2
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-04T17:00:07.939149+00:00,86.95,382.7,83.4,69.5
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-04T18:00:07.939149+00:00,97.52,379.7,92.6,78.0
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-04T19:00:07.939149+00:00,80.49,388.5,73.5,65.2
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-04T20:00:07.939149+00:00,93.48,380.3,90.7,75.5
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-04T21:00:07.939149+00:00,88.62,386.6,83.7,70.0
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-04T22:00:07.939149+00:00,99.66,382.3,93.9,78.3
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-04T23:00:07.939149+00:00,80.58,386.1,75.4,66.9
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T00:00:07.939149+00:00,93.25,385.2,89.7,74.2
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T01:00:07.939149+00:00,99.28,380.7,93.7,79.9
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T02:00:07.939149+00:00,90.9,382.0,85.5,71.6
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T03:00:07.939149+00:00,103.35,381.1,97.4,79.4
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T04:00:07.939149+00:00,81.43,387.1,74.9,67.4
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T05:00:07.939149+00:00,90.04,383.1,84.0,72.0
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T06:00:07.939149+00:00,92.12,385.4,86.1,72.0
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T07:00:07.939149+00:00,83.83,382.7,80.0,70.4
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T08:00:07.939149+00:00,84.88,386.3,80.3,70.6
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T09:00:07.939149+00:00,88.77,386.0,84.4,73.3
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T10:00:07.939149+00:00,88.76,384.4,83.8,71.3
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T11:00:07.939149+00:00,100.05,377.9,95.8,80.8
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T12:00:07.939149+00:00,98.08,379.1,96.0,76.4
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T13:00:07.939149+00:00,82.73,385.6,77.6,69.8
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T14:00:07.939149+00:00,92.75,380.4,88.6,73.8
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T15:00:07.939149+00:00,98.88,381.3,93.7,76.8
8b47d808-d53f-45e3-99ad-80374c07e49a,101170,2026-08-05T16:00:07.939149+00:00,89.61,382.9,84.4,72.8
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-04T17:00:07.939149+00:00,38.03,410.8,53.2,41.6
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-04T18:00:07.939149+00:00,62.12,405.2,89.2,47.5
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-04T19:00:07.939149+00:00,62.39,406.7,87.5,48.2
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-04T20:00:07.939149+00:00,66.16,403.8,94.5,47.2
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-04T21:00:07.939149+00:00,76.39,404.6,108.3,48.6
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-04T22:00:07.939149+00:00,56.9,406.0,82.8,46.6
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-04T23:00:07.939149+00:00,60.63,407.2,84.1,45.7
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T00:00:07.939149+00:00,49.06,407.1,69.6,43.0
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T01:00:07.939149+00:00,36.82,408.7,52.9,43.8
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T02:00:07.939149+00:00,56.45,406.0,79.0,45.7
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T03:00:07.939149+00:00,45.11,408.3,64.2,42.1
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T04:00:07.939149+00:00,47.84,406.6,66.6,41.8
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T05:00:07.939149+00:00,46.38,408.4,67.1,46.6
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T06:00:07.939149+00:00,53.82,405.9,76.4,45.5
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T07:00:07.939149+00:00,55.28,407.3,76.4,44.1
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T08:00:07.939149+00:00,51.74,407.4,72.7,43.7
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T09:00:07.939149+00:00,51.71,406.7,73.9,45.5
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T10:00:07.939149+00:00,39.0,407.6,56.7,41.8
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T11:00:07.939149+00:00,27.89,411.1,38.0,47.1
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T12:00:07.939149+00:00,50.95,409.2,73.3,52.7
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T13:00:07.939149+00:00,35.37,410.1,48.9,48.0
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T14:00:07.939149+00:00,52.9,408.7,74.0,52.9
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T15:00:07.939149+00:00,46.94,406.0,66.4,51.1
8b7dcb4e-0be4-476c-91c0-e9b217f58ba9,100647,2026-08-05T16:00:07.939149+00:00,55.67,406.8,80.0,51.9
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-04T17:00:07.939149+00:00,113.44,353.3,928.2,103.3
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-04T18:00:07.939149+00:00,137.41,337.3,1176.7,130.0
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-04T19:00:07.939149+00:00,134.97,342.5,1135.5,130.0
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-04T20:00:07.939149+00:00,139.03,337.3,1189.8,135.5
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-04T21:00:07.939149+00:00,117.25,347.5,973.2,107.6
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-04T22:00:07.939149+00:00,123.04,348.7,1018.4,116.1
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-04T23:00:07.939149+00:00,135.77,341.8,1148.2,129.4
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T00:00:07.939149+00:00,110.68,354.5,901.4,101.7
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T01:00:07.939149+00:00,115.33,351.6,945.4,105.0
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T02:00:07.939149+00:00,114.03,355.1,926.9,106.8
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T03:00:07.939149+00:00,113.94,350.8,937.8,106.0
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T04:00:07.939149+00:00,116.07,350.9,955.5,108.2
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T05:00:07.939149+00:00,128.52,346.2,1072.2,122.5
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T06:00:07.939149+00:00,128.65,345.2,1076.3,120.8
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T07:00:07.939149+00:00,113.39,351.1,931.8,103.3
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T08:00:07.939149+00:00,117.01,348.7,969.8,106.5
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T09:00:07.939149+00:00,115.75,351.1,951.4,108.5
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T10:00:07.939149+00:00,134.18,342.6,1131.2,129.1
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T11:00:07.939149+00:00,114.88,349.0,950.4,105.7
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T12:00:07.939149+00:00,127.27,345.1,1062.8,121.1
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T13:00:07.939149+00:00,134.58,342.1,1136.3,127.4
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T14:00:07.939149+00:00,125.98,344.4,1057.5,118.6
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T15:00:07.939149+00:00,111.55,351.6,916.8,104.2
8bd10913-9a0c-475a-93b6-f0326892c278,100541,2026-08-05T16:00:07.939149+00:00,139.68,339.2,1187.8,135.1
8bf0c0c3-86ac-48e6-aad3-f3d529391a11,101318,2026-08-04T17:00:07.939149+00:00,32.04,410.2,46.6,40.2
8bf0c0c3-86ac-48e6-aad3-f3d529391a11,101318,2026-08-04T18:00:07.939149+00:00,76.54,405.3,110.9,47.0
8bf0c0c3-86ac-48e6-aad3-f3d529391a11,101318,2026-08-04T19:00:07.939149+00:00,59.74,407.1,84.3,44.7
8bf0c0c3-86ac-48e6-aad3-f3d529391a11,101318,2026-08-04T20:00:07.939149+00:00,57.97,406.3,83.5,45.4
8bf0c0c3-86ac-48e6-aad3-f3d529391a11,101318,2026-08-04T21:00:07.939149+00:00,61.51,404.7,85.9,45.3
8bf0c0c3-86ac-48e6-aad3-f3d529391a11,101318,2026-08-04T22:00:07.939149+00:00,74.8,404.9,107.1,49.3
8bf0c0c3-86ac-48e6-aad3-f3d529391a11,101318,2026-08-04T23:00:07.939149+00:00,41.75,407.0,59.4,40.2
8bf0c0c3-86ac-48e6-aad3-f3d529391a11,101318,2026-08-05T00:00:07.939149+00:00,36.66,408.4,52.6,42.2
