temperature_c,load_percentage,voltage_lv,current_a,ambient_temperature,age_years,rated_kva,risk_label
108.28,134.6,338.7,571.1,20.0,5,250,2
52.29,82.42,385.8,617.2,20.0,12,500,1
97.1,120.81,349.3,501.4,20.0,10,250,2
42.81,48.52,409.2,343.0,25.0,25,500,0
54.67,95.62,378.6,148.3,20.0,3,100,1
47.77,59.35,406.9,842.3,30.0,20,1000,0
41.6,57.54,405.3,81.8,30.0,10,100,0
74.25,92.76,384.8,693.6,35.0,12,500,1
28.51,20.97,410.7,293.5,20.0,15,1000,0
39.68,31.47,410.2,43.0,30.0,15,100,0
49.33,47.84,407.8,677.3,40.0,10,1000,0
97.2,120.2,348.2,997.0,30.0,3,500,2
43.93,33.19,410.8,115.4,30.0,25,250,0
29.29,21.83,413.5,304.3,25.0,5,1000,0
134.84,135.87,338.1,230.1,40.0,10,100,2
41.13,28.0,411.4,40.2,35.0,10,100,0
36.46,60.51,404.9,86.6,20.0,20,100,0
18.76,32.17,409.4,115.2,15.0,3,250,0
22.05,21.95,412.5,153.7,20.0,1,500,0
57.45,91.65,382.9,347.7,25.0,2,250,1
106.19,111.24,353.1,1818.5,40.0,10,1000,2
134.09,136.01,338.5,234.5,35.0,12,100,2
44.79,64.44,405.0,93.2,35.0,1,100,0
64.64,100.53,382.2,150.7,25.0,3,100,1
41.22,45.83,409.8,66.0,30.0,15,100,0
69.85,91.12,384.0,1369.8,40.0,1,1000,1
37.19,74.82,404.0,532.8,25.0,2,500,0
53.96,68.27,404.4,97.1,35.0,20,100,0
143.49,136.38,340.3,2311.6,35.0,20,1000,2
63.63,71.79,406.2,255.1,40.0,25,250,0
43.33,81.92,388.0,119.6,15.0,5,100,1
71.97,83.4,387.9,123.2,35.0,15,100,1
28.74,31.24,411.4,218.4,20.0,12,500,0
23.71,64.16,406.4,454.6,15.0,1,500,0
88.75,114.16,353.9,464.2,25.0,3,250,2
50.21,59.55,404.1,212.9,35.0,15,250,0
41.13,20.93,413.9,28.5,40.0,1,100,0
41.82,85.03,384.7,1274.2,15.0,2,1000,1
57.69,59.27,407.3,84.2,40.0,20,100,0
137.64,139.34,340.9,589.1,40.0,8,250,2
53.09,67.34,406.9,476.7,40.0,8,500,0
67.59,95.61,382.9,361.2,15.0,25,250,1
32.1,32.31,409.9,46.8,30.0,1,100,0
53.08,83.13,385.3,127.0,20.0,12,100,1
29.59,28.25,412.2,198.6,20.0,15,500,0
33.6,31.52,409.4,444.3,20.0,25,1000,0
68.23,99.25,379.8,1510.4,20.0,15,1000,1
48.45,58.72,407.4,83.2,35.0,15,100,0
36.92,71.73,402.7,103.1,15.0,25,100,0
22.72,54.41,407.2,387.5,15.0,5,500,0
41.49,43.83,407.7,154.2,30.0,15,250,0
43.13,23.92,410.8,31.8,35.0,15,100,0
31.32,54.2,407.4,191.7,25.0,2,250,0
31.68,20.41,411.4,285.0,25.0,10,1000,0
31.74,64.26,405.6,913.4,20.0,8,1000,0
28.85,44.28,409.9,61.1,20.0,8,100,0
36.13,23.42,410.7,83.2,35.0,2,250,0
32.63,51.5,405.9,181.9,20.0,15,250,0
22.96,40.63,410.6,141.3,15.0,8,250,0
28.49,61.43,407.0,86.5,20.0,2,100,0
52.63,95.03,379.4,720.7,15.0,8,500,1
71.12,90.67,380.5,346.8,40.0,5,250,1
83.2,95.3,383.2,1433.9,40.0,12,1000,1
45.81,44.85,407.3,319.4,40.0,5,500,0
49.42,62.69,407.5,89.1,40.0,5,100,0
61.14,93.59,379.3,139.5,25.0,8,100,1
47.98,62.78,404.0,449.9,35.0,12,500,0
26.9,26.37,410.1,35.3,15.0,20,100,0
33.4,62.26,406.4,440.3,20.0,10,500,0
24.7,50.27,408.2,176.0,20.0,1,250,0
28.23,53.37,406.0,381.4,15.0,15,500,0
56.63,73.06,403.6,522.0,40.0,12,500,0
37.87,73.49,405.3,1045.4,20.0,15,1000,0
30.38,38.06,407.6,134.8,25.0,5,250,0
47.55,27.53,411.0,37.6,40.0,12,100,0
27.86,51.61,408.0,72.7,20.0,5,100,0
55.32,49.28,406.5,70.0,40.0,20,100,0
45.38,49.61,407.1,177.9,35.0,12,250,0
45.65,48.38,408.8,681.3,30.0,20,1000,0
85.19,88.91,385.8,134.4,40.0,20,100,1
32.66,24.12,411.2,338.1,25.0,12,1000,0
90.06,117.43,348.5,1943.8,15.0,12,1000,2
26.58,48.53,407.2,343.7,20.0,5,500,0
38.3,70.33,403.7,251.4,25.0,8,250,0
40.83,34.5,410.9,47.0,35.0,5,100,0
38.62,21.96,413.6,305.7,30.0,15,1000,0
26.09,45.76,407.2,160.7,20.0,3,250,0
16.95,22.36,413.6,32.3,15.0,3,100,0
42.71,70.59,403.5,101.0,30.0,5,100,0
51.8,43.63,409.2,152.9,35.0,25,250,0
36.36,52.72,405.9,375.7,30.0,3,500,0
32.98,53.77,408.4,759.3,25.0,3,1000,0
45.28,47.08,408.8,332.7,30.0,20,500,0
39.37,31.85,411.0,449.2,35.0,5,1000,0
34.63,68.27,403.7,488.9,20.0,12,500,0
22.9,30.15,408.6,42.7,20.0,1,100,0
25.25,41.72,410.6,587.1,15.0,15,1000,0
49.06,73.48,405.1,522.9,30.0,15,500,0
100.14,125.36,348.9,206.0,30.0,1,100,2
41.09,21.03,410.0,294.7,35.0,10,1000,0
125.7,130.8,341.8,222.0,40.0,8,100,2
23.65,30.16,411.8,42.5,20.0,3,100,0
41.35,22.43,409.8,78.5,35.0,12,250,0
88.5,113.32,353.3,185.6,20.0,8,100,2
107.25,130.42,342.9,1100.7,30.0,1,500,2
45.71,20.51,412.0,72.3,40.0,10,250,0
40.63,20.52,410.5,71.2,40.0,1,250,0
57.42,68.01,406.5,965.7,35.0,25,1000,0
57.5,74.69,403.2,535.6,40.0,12,500,0
32.61,20.05,413.4,280.4,30.0,2,1000,0
54.64,61.85,407.1,437.2,35.0,25,500,0
34.94,30.74,409.9,434.3,25.0,15,1000,0
98.88,119.08,349.8,196.2,20.0,12,100,2
26.72,32.17,412.1,44.1,20.0,8,100,0
73.37,94.34,381.3,1430.3,40.0,1,1000,1
37.36,27.68,410.6,389.2,35.0,2,1000,0
84.07,91.66,381.9,1388.2,40.0,20,1000,1
48.24,43.67,408.6,152.3,40.0,10,250,0
119.39,116.11,349.5,480.0,35.0,20,250,2
25.16,68.07,402.8,98.1,15.0,2,100,0
31.84,31.18,408.6,219.4,30.0,1,500,0
31.51,26.37,411.4,36.0,25.0,12,100,0
48.05,25.35,412.4,353.6,40.0,12,1000,0
57.5,69.68,404.3,496.3,35.0,25,500,0
33.96,52.8,405.4,377.8,25.0,5,500,0
38.35,22.89,411.0,159.9,35.0,5,500,0
120.83,137.39,339.0,1171.8,20.0,12,500,2
44.51,27.18,409.9,97.5,40.0,8,250,0
68.84,82.83,385.9,307.5,30.0,20,250,1
51.53,71.19,402.4,1023.0,40.0,1,1000,0
29.0,47.31,406.3,674.1,15.0,20,1000,0
28.93,57.0,406.7,201.3,15.0,15,250,0
38.67,26.74,411.1,187.6,30.0,15,500,0
71.58,99.11,381.5,149.0,30.0,8,100,1
37.92,35.95,409.4,124.8,25.0,20,250,0
36.88,63.51,403.8,91.7,25.0,8,100,0
25.83,20.53,413.8,28.0,15.0,20,100,0
24.68,67.17,406.2,479.2,15.0,2,500,0
23.27,61.55,406.2,88.8,15.0,3,100,0
41.09,47.5,407.6,672.1,25.0,25,1000,0
92.15,112.84,351.1,187.3,30.0,5,100,2
24.75,64.97,404.1,231.1,15.0,3,250,0
60.45,98.61,381.5,744.3,20.0,10,500,1
47.44,53.74,405.5,190.9,40.0,2,250,0
17.53,20.52,411.7,145.0,15.0,2,500,0
72.11,92.93,380.2,354.0,40.0,3,250,1
35.77,28.95,411.1,100.4,25.0,20,250,0
51.08,69.01,404.1,986.2,35.0,15,1000,0
34.54,44.5,407.0,630.2,30.0,3,1000,0
42.98,54.73,407.9,191.9,35.0,2,250,0
40.5,48.19,406.4,70.0,30.0,10,100,0
16.93,24.2,410.0,170.7,15.0,2,500,0
68.82,104.94,379.4,795.9,20.0,15,500,1
46.84,66.39,407.0,940.6,25.0,25,1000,0
96.22,123.41,345.2,516.2,25.0,1,250,2
21.74,31.71,409.3,110.1,20.0,1,250,0
40.74,65.24,403.5,464.9,30.0,3,500,0
47.04,28.69,412.5,101.7,40.0,10,250,0
50.11,52.64,409.1,744.9,40.0,10,1000,0
28.64,33.52,409.0,49.1,25.0,1,100,0
76.63,101.99,379.9,388.2,35.0,5,250,1
42.57,53.57,406.5,380.4,30.0,12,500,0
37.4,35.49,411.2,499.9,35.0,1,1000,0
37.0,67.01,406.3,950.9,15.0,25,1000,0
39.02,47.13,407.7,67.2,30.0,8,100,0
59.07,85.26,385.8,129.1,20.0,15,100,1
43.59,81.62,388.8,1213.3,20.0,1,1000,1
68.99,101.99,377.9,1560.0,25.0,10,1000,1
29.3,51.14,405.7,72.1,15.0,20,100,0
25.96,25.68,411.2,359.4,15.0,20,1000,0
33.54,37.74,409.2,54.5,20.0,20,100,0
43.31,40.5,410.0,141.5,35.0,12,250,0
128.4,136.82,342.7,579.1,20.0,20,250,2
39.61,68.16,403.9,242.7,25.0,12,250,0
19.24,21.91,412.1,151.8,15.0,5,500,0
23.61,33.13,410.7,115.3,20.0,1,250,0
42.82,33.84,408.1,478.9,40.0,3,1000,0
60.81,65.33,403.5,232.7,40.0,25,250,0
36.77,49.27,409.5,695.2,30.0,3,1000,0
103.4,117.05,352.8,191.7,25.0,15,100,2
42.34,60.34,405.1,860.6,35.0,2,1000,0
53.99,93.57,380.0,144.2,15.0,8,100,1
115.24,117.48,349.3,973.7,40.0,12,500,2
36.34,29.78,411.3,103.5,35.0,1,250,0
36.7,58.88,405.4,83.2,25.0,10,100,0
29.43,62.12,403.9,889.8,20.0,5,1000,0
30.03,37.83,408.9,267.9,25.0,3,500,0
20.66,46.9,407.8,662.5,15.0,1,1000,0
30.77,70.96,405.7,503.6,15.0,10,500,0
38.12,69.43,404.4,496.6,20.0,15,500,0
50.3,62.54,406.3,88.5,30.0,25,100,0
60.47,71.96,403.8,258.9,40.0,20,250,0
36.91,74.84,402.4,268.4,25.0,3,250,0
41.91,26.25,410.9,369.4,40.0,2,1000,0
40.7,52.72,408.6,743.0,25.0,20,1000,0
39.47,42.86,409.3,60.9,35.0,3,100,0
50.5,70.64,402.7,251.3,30.0,20,250,0
19.96,47.38,408.2,669.7,15.0,2,1000,0
26.15,44.98,409.3,157.6,20.0,3,250,0
52.7,51.44,408.2,726.4,35.0,25,1000,0
34.33,28.79,412.1,403.2,25.0,15,1000,0
58.62,102.72,377.1,786.6,15.0,10,500,1
44.4,54.57,407.9,194.1,25.0,25,250,0
71.17,93.68,383.1,1410.9,40.0,2,1000,1
27.42,25.46,410.5,91.2,20.0,12,250,0
56.59,74.49,403.3,1066.1,35.0,20,1000,0
72.4,103.16,377.4,395.8,20.0,20,250,1
59.0,58.53,406.7,208.2,40.0,25,250,0
94.26,120.92,346.7,1008.2,15.0,12,500,2
34.21,55.44,405.2,789.5,25.0,5,1000,0
122.29,133.78,342.5,2254.9,40.0,2,1000,2
23.38,59.77,404.4,211.4,15.0,2,250,0
25.5,53.94,408.4,379.5,15.0,10,500,0
27.61,33.48,409.7,470.3,25.0,2,1000,0
150.84,134.9,343.6,2269.3,40.0,25,1000,2
48.93,59.82,405.9,84.6,35.0,12,100,0
49.44,43.76,410.2,307.6,40.0,10,500,0
30.78,69.28,403.5,493.9,20.0,2,500,0
33.06,49.55,406.4,70.0,25.0,5,100,0
105.83,113.72,349.5,186.5,35.0,12,100,2
37.81,53.59,408.9,75.5,30.0,3,100,0
45.73,92.97,383.9,1396.0,15.0,3,1000,1
31.09,64.76,405.8,459.5,20.0,5,500,0
54.93,69.77,403.5,248.6,40.0,12,250,0
32.0,61.75,405.8,439.0,15.0,20,500,0
74.66,97.87,380.3,1483.9,40.0,3,1000,1
56.91,59.45,406.9,844.4,40.0,20,1000,0
102.08,115.76,351.4,475.1,40.0,1,250,2
41.74,50.55,406.7,70.0,35.0,3,100,0
85.21,117.25,351.6,484.0,20.0,2,250,2
34.59,67.41,404.7,97.6,25.0,2,100,0
41.52,28.16,409.3,199.5,40.0,1,500,0
42.88,68.91,403.5,98.3,30.0,5,100,0
22.36,44.87,408.8,156.8,15.0,8,250,0
119.1,127.5,343.4,2145.7,30.0,12,1000,2
44.82,24.6,411.3,33.5,40.0,8,100,0
36.75,70.43,405.6,251.3,20.0,12,250,0
131.04,120.56,348.8,196.7,40.0,20,100,2
53.41,45.18,408.2,321.5,40.0,20,500,0
23.59,45.54,408.7,162.0,15.0,10,250,0
37.42,30.77,409.4,216.5,35.0,3,500,0
62.46,103.25,378.3,1577.7,15.0,12,1000,1
31.94,30.51,409.5,106.9,30.0,1,250,0
39.17,29.67,410.5,105.9,25.0,25,250,0
33.58,40.44,407.1,575.0,25.0,12,1000,0
63.77,83.4,384.0,625.9,40.0,1,500,1
44.58,62.3,405.7,442.4,35.0,3,500,0
106.88,123.57,346.0,514.2,25.0,10,250,2
32.81,37.19,408.5,263.1,25.0,10,500,0
35.07,61.09,405.9,870.9,15.0,25,1000,0
32.63,46.81,409.5,328.2,15.0,25,500,0
44.88,52.12,407.9,370.3,35.0,10,500,0
23.6,29.27,411.1,104.3,20.0,3,250,0
65.37,80.47,389.0,598.9,40.0,2,500,1
100.03,123.38,345.6,2063.3,30.0,2,1000,2
99.72,111.12,351.4,184.9,25.0,15,100,2
22.3,27.17,411.6,381.0,15.0,10,1000,0
46.98,37.69,407.6,133.8,40.0,10,250,0
134.9,137.53,336.4,1177.5,35.0,12,500,2
72.91,93.47,384.2,351.3,40.0,5,250,1
96.57,131.82,341.3,2228.8,15.0,3,1000,2
53.44,50.39,406.3,359.1,35.0,25,500,0
47.97,45.79,409.6,65.1,40.0,8,100,0
69.06,83.85,388.1,622.5,35.0,10,500,1
27.59,29.83,408.7,419.8,20.0,10,1000,0
41.1,65.24,406.1,233.9,30.0,5,250,0
43.09,39.63,408.5,561.4,30.0,20,1000,0
56.94,88.1,385.3,135.0,20.0,10,100,1
113.23,122.9,346.9,2043.9,15.0,25,1000,2
42.15,55.5,404.9,198.8,30.0,10,250,0
128.18,138.25,341.7,236.4,40.0,2,100,2
29.03,59.82,404.6,212.5,15.0,15,250,0
41.92,21.59,410.9,77.2,40.0,3,250,0
39.78,59.59,407.8,420.6,20.0,25,500,0
68.45,102.89,379.1,786.0,20.0,12,500,1
37.76,24.68,413.1,85.3,30.0,15,250,0
40.37,70.66,404.2,101.1,30.0,1,100,0
41.32,46.21,406.8,328.2,35.0,5,500,0
76.42,94.31,379.6,714.6,40.0,8,500,1
40.22,83.29,385.2,1246.6,15.0,1,1000,1
26.13,31.34,411.4,218.8,15.0,20,500,0
36.9,47.11,408.4,67.7,30.0,3,100,0
30.16,54.78,404.9,390.7,15.0,20,500,0
47.12,60.4,404.4,217.1,40.0,1,250,0
38.05,34.62,408.6,243.1,30.0,10,500,0
49.87,62.35,406.6,87.9,40.0,5,100,0
72.71,91.55,381.6,1383.7,40.0,5,1000,1
107.28,124.07,347.0,208.9,20.0,15,100,2
119.79,116.72,350.4,1925.2,30.0,25,1000,2
51.87,60.62,406.0,432.4,35.0,20,500,0
55.84,66.53,404.7,948.1,40.0,12,1000,0
16.93,32.05,409.5,44.8,15.0,1,100,0
88.14,121.26,348.0,1005.1,20.0,2,500,2
38.89,83.11,385.8,123.2,15.0,1,100,1
68.78,88.66,381.2,1341.0,40.0,1,1000,1
78.1,97.92,379.0,1493.3,30.0,20,1000,1
81.07,101.96,381.6,1540.0,40.0,8,1000,1
52.08,61.53,404.3,879.8,35.0,20,1000,0
45.77,72.27,402.7,257.1,35.0,1,250,0
43.3,62.0,407.2,878.4,30.0,10,1000,0
24.19,39.72,407.5,140.5,20.0,3,250,0
32.77,30.92,410.6,42.7,30.0,2,100,0
49.92,59.51,404.1,424.1,35.0,15,500,0
25.1,63.88,407.3,90.6,15.0,2,100,0
46.68,55.42,405.0,395.3,35.0,12,500,0
28.36,32.01,408.5,45.6,25.0,3,100,0
56.64,73.23,402.6,106.3,40.0,10,100,0
51.63,68.66,406.5,488.0,40.0,5,500,0
46.9,54.48,405.2,195.4,40.0,3,250,0
91.65,115.5,351.0,1900.5,30.0,2,1000,2
29.32,35.72,411.3,52.0,20.0,15,100,0
101.38,112.55,350.5,929.3,20.0,20,500,2
48.73,68.9,406.3,246.3,35.0,10,250,0
17.47,35.33,407.9,51.6,15.0,1,100,0
48.62,59.48,407.7,422.0,35.0,12,500,0
27.19,44.97,408.9,63.0,20.0,8,100,0
48.45,46.84,409.6,661.2,35.0,20,1000,0
48.69,62.3,405.2,443.5,30.0,20,500,0
38.35,62.61,406.0,891.8,25.0,10,1000,0
78.01,104.09,379.9,395.3,25.0,20,250,1
44.13,66.6,405.2,948.2,35.0,1,1000,0
50.65,69.31,403.1,249.0,40.0,3,250,0
22.85,36.21,409.7,49.1,20.0,1,100,0
128.21,137.47,341.2,582.8,40.0,3,250,2
30.26,30.57,408.9,109.0,25.0,5,250,0
46.11,53.26,408.9,750.6,30.0,20,1000,0
47.98,43.87,409.7,309.3,40.0,10,500,0
54.21,54.28,405.6,78.7,35.0,25,100,0
54.17,45.1,408.0,64.7,40.0,20,100,0
39.79,56.53,408.3,800.9,25.0,15,1000,0
47.25,60.25,406.7,214.1,35.0,10,250,0
48.22,61.29,406.0,87.1,30.0,20,100,0
52.03,65.97,403.2,235.2,40.0,5,250,0
25.23,53.46,405.4,191.8,15.0,8,250,0
41.54,39.82,409.4,141.4,30.0,15,250,0
113.58,117.98,351.1,195.6,40.0,8,100,2
40.57,70.15,405.5,998.3,30.0,3,1000,0
30.57,29.49,411.0,208.0,25.0,8,500,0
109.82,130.38,341.3,1100.6,30.0,3,500,2
50.54,69.92,403.0,252.1,40.0,1,250,0
64.42,87.43,386.0,654.1,35.0,2,500,1
68.73,90.18,386.3,334.5,20.0,25,250,1
132.39,135.66,341.3,574.5,25.0,20,250,2
105.16,131.75,343.5,2216.6,25.0,1,1000,2
51.44,57.46,404.9,408.1,40.0,10,500,0
106.4,125.76,344.4,2106.2,25.0,8,1000,2
91.16,113.38,355.2,918.8,25.0,8,500,2
35.76,49.86,409.5,704.8,20.0,20,1000,0
51.77,34.95,407.8,122.2,40.0,20,250,0
32.31,59.21,406.0,419.8,25.0,1,500,0
28.42,60.2,405.0,212.9,20.0,1,250,0
22.45,37.85,408.1,132.0,20.0,1,250,0
40.68,63.98,405.4,912.6,30.0,3,1000,0
43.85,40.96,407.0,146.6,35.0,12,250,0
24.07,38.8,407.7,547.9,20.0,2,1000,0
45.82,36.54,408.1,128.9,40.0,8,250,0
29.68,21.06,409.9,297.6,25.0,8,1000,0
29.04,34.66,409.0,48.2,20.0,12,100,0
139.62,139.82,337.3,240.3,20.0,25,100,2
52.57,83.9,385.9,313.5,25.0,2,250,1
30.04,35.64,409.0,126.8,20.0,15,250,0
39.63,47.64,409.4,335.6,30.0,12,500,0
41.38,24.28,411.9,170.9,30.0,20,500,0
26.29,42.36,410.4,148.2,15.0,15,250,0
63.63,103.91,377.1,398.2,20.0,5,250,1
56.74,70.68,405.3,505.1,40.0,12,500,0
34.61,66.34,406.4,942.2,25.0,2,1000,0
47.74,28.65,412.1,202.3,40.0,12,500,0
32.49,39.71,411.0,139.5,25.0,10,250,0
27.27,33.0,409.8,231.7,15.0,20,500,0
30.83,34.79,409.6,50.1,25.0,5,100,0
25.51,39.15,410.4,56.3,20.0,3,100,0
40.72,43.27,406.7,61.2,30.0,15,100,0
76.54,116.17,353.6,948.6,15.0,1,500,2
47.14,37.91,409.3,55.4,40.0,8,100,0
56.37,98.26,378.3,1497.2,20.0,2,1000,1
61.03,71.99,403.9,259.2,40.0,20,250,0
18.97,34.97,411.1,244.0,15.0,5,500,0
53.89,66.77,403.3,476.4,40.0,8,500,0
103.3,122.44,350.5,1008.9,35.0,2,500,2
46.61,27.88,410.6,197.8,40.0,12,500,0
38.9,30.27,410.5,426.5,30.0,15,1000,0
42.49,23.54,410.5,32.5,40.0,1,100,0
32.58,51.3,406.2,365.6,25.0,5,500,0
103.35,124.67,345.0,207.8,30.0,3,100,2
52.45,87.4,387.3,323.0,25.0,3,250,1
22.7,33.63,411.1,48.9,20.0,2,100,0
42.67,40.49,407.1,142.8,30.0,20,250,0
23.58,26.83,410.9,189.8,20.0,3,500,0
131.01,138.95,339.5,238.2,30.0,12,100,2
42.76,61.31,404.9,88.4,25.0,20,100,0
132.49,133.76,342.8,227.7,20.0,25,100,2
30.66,61.02,406.5,434.4,20.0,8,500,0
41.77,42.81,406.7,302.5,35.0,8,500,0
37.02,27.06,409.3,39.6,30.0,12,100,0
93.11,114.87,350.3,946.8,20.0,12,500,2
22.45,35.41,409.2,125.0,15.0,8,250,0
74.48,97.29,379.8,742.2,40.0,2,500,1
56.87,74.74,404.7,534.6,40.0,12,500,0
30.32,43.75,410.2,617.1,20.0,12,1000,0
50.51,59.27,405.8,209.5,40.0,8,250,0
56.02,85.39,386.3,319.0,30.0,1,250,1
43.03,38.08,409.8,55.2,40.0,1,100,0
117.2,124.39,348.2,2064.8,40.0,5,1000,2
18.35,33.46,408.4,472.6,15.0,2,1000,0
36.54,20.31,412.3,141.5,35.0,1,500,0
40.94,61.56,405.1,437.4,30.0,5,500,0
115.93,114.44,353.7,1865.7,40.0,15,1000,2
44.03,39.87,410.1,561.4,40.0,1,1000,0
41.87,74.41,404.0,106.4,30.0,3,100,0
57.35,104.34,377.5,799.2,15.0,3,500,1
132.57,136.31,342.1,1150.2,30.0,15,500,2
36.01,41.6,409.4,585.9,20.0,25,1000,0
27.45,58.95,405.4,85.6,20.0,1,100,0
26.02,42.82,408.9,302.4,20.0,3,500,0
47.5,67.12,405.9,239.1,25.0,25,250,0
39.31,67.43,405.3,239.7,25.0,12,250,0
98.16,124.54,347.1,1036.4,15.0,10,500,2
124.46,115.39,353.1,940.3,40.0,20,500,2
48.17,20.53,410.9,144.9,35.0,25,500,0
38.6,35.45,411.4,247.2,35.0,3,500,0
51.23,73.67,402.8,262.4,40.0,1,250,0
43.18,61.32,404.9,87.5,25.0,20,100,0
111.6,134.27,343.7,1126.9,25.0,5,500,2
52.17,68.78,404.4,246.5,40.0,5,250,0
35.8,22.78,410.4,319.0,35.0,1,1000,0
68.91,104.58,380.8,393.6,20.0,15,250,1
44.4,65.49,405.3,931.4,35.0,3,1000,0
37.36,43.55,407.2,617.8,30.0,8,1000,0
30.49,47.42,408.6,68.4,25.0,3,100,0
92.29,123.38,344.2,518.2,20.0,3,250,2
35.86,40.17,410.2,55.0,20.0,25,100,0
113.88,133.35,340.2,1131.7,25.0,8,500,2
30.04,65.77,405.5,92.1,20.0,2,100,0
44.42,80.73,387.0,1202.8,20.0,2,1000,1
106.97,113.67,352.4,1861.4,20.0,25,1000,2
21.25,28.41,410.5,99.9,15.0,10,250,0
46.07,43.34,408.3,151.9,40.0,5,250,0
51.0,94.29,381.3,1430.4,15.0,8,1000,1
31.06,41.22,408.1,144.7,20.0,15,250,0
30.91,61.99,404.3,86.8,15.0,15,100,0
58.4,93.32,382.8,140.8,25.0,3,100,1
62.63,90.58,380.7,345.7,20.0,15,250,1
120.73,127.08,346.1,1061.2,35.0,12,500,2
37.89,38.98,410.3,548.5,30.0,8,1000,0
140.34,138.49,341.3,1170.9,25.0,25,500,2
30.48,24.52,409.6,344.5,20.0,20,1000,0
49.93,44.93,407.5,636.6,40.0,12,1000,0
27.74,23.62,410.5,35.0,15.0,25,100,0
48.7,31.48,408.7,443.5,35.0,25,1000,0
33.26,65.9,403.9,93.2,25.0,1,100,0
122.71,123.68,345.5,515.8,30.0,20,250,2
28.86,39.87,407.2,282.2,25.0,2,500,0
42.76,32.88,408.2,466.9,35.0,10,1000,0
60.71,81.0,384.8,304.0,30.0,10,250,1
25.93,44.15,408.3,61.6,20.0,5,100,0
28.54,74.49,402.2,1071.0,15.0,5,1000,0
60.7,104.58,379.7,400.4,20.0,2,250,1
47.62,82.95,387.7,1236.7,20.0,2,1000,1
82.84,114.77,352.1,1884.8,20.0,3,1000,2
42.84,35.99,409.8,508.2,35.0,10,1000,0
112.29,128.15,344.5,216.8,35.0,3,100,2
29.53,43.83,410.3,152.6,15.0,20,250,0
51.85,71.84,405.3,511.0,35.0,12,500,0
47.26,61.23,404.9,435.6,30.0,20,500,0
42.67,59.45,407.5,82.3,30.0,12,100,0
26.23,36.88,409.2,520.7,20.0,8,1000,0
41.42,34.7,408.8,244.9,30.0,20,500,0
68.8,81.87,384.2,306.0,40.0,8,250,1
56.29,88.72,385.4,330.4,25.0,3,250,1
23.04,62.09,404.7,444.0,15.0,1,500,0
37.87,53.75,407.5,188.7,30.0,3,250,0
63.23,102.85,381.3,779.6,15.0,15,500,1
102.26,130.7,341.9,2208.8,25.0,1,1000,2
53.61,72.31,405.3,516.3,40.0,5,500,0
33.54,30.62,410.0,430.7,30.0,2,1000,0
70.77,100.32,379.8,761.7,25.0,12,500,1
46.35,48.44,405.9,173.9,35.0,12,250,0
36.28,74.49,402.7,533.0,20.0,10,500,0
32.08,22.6,409.7,30.0,30.0,3,100,0
83.71,111.16,352.0,911.1,15.0,12,500,2
41.54,45.95,407.2,327.6,25.0,25,500,0
119.77,126.78,343.5,534.4,30.0,15,250,2
31.57,51.96,408.5,73.8,20.0,12,100,0
55.19,54.64,407.5,387.8,40.0,20,500,0
22.03,50.29,409.4,354.9,15.0,3,500,0
67.77,90.34,384.5,340.0,20.0,25,250,1
37.78,71.67,404.6,103.4,25.0,5,100,0
32.97,37.09,410.6,52.5,30.0,2,100,0
38.22,38.12,409.9,134.0,30.0,10,250,0
35.24,41.76,407.6,593.1,20.0,25,1000,0
100.95,112.82,354.0,462.6,40.0,2,250,2
43.27,40.31,410.3,568.5,35.0,10,1000,0
65.51,103.25,378.1,791.1,25.0,3,500,1
122.23,130.66,341.5,552.2,15.0,25,250,2
18.41,32.64,409.7,228.7,15.0,2,500,0
31.9,71.89,406.0,1022.2,15.0,12,1000,0
22.9,59.02,404.9,210.2,15.0,1,250,0
56.46,80.06,387.9,300.2,20.0,20,250,1
60.58,64.9,403.9,929.6,40.0,25,1000,0
51.56,55.17,407.5,194.6,35.0,20,250,0
28.59,25.81,412.9,90.4,25.0,3,250,0
23.48,29.36,409.6,415.7,20.0,5,1000,0
82.82,114.92,349.1,477.0,20.0,2,250,2
112.09,125.98,343.6,208.8,35.0,5,100,2
83.64,96.88,379.1,1474.6,40.0,12,1000,1
51.17,72.73,402.7,104.9,35.0,12,100,0
28.34,20.59,411.6,143.2,15.0,25,500,0
119.62,130.24,342.2,220.0,30.0,12,100,2
48.15,61.38,407.5,869.8,40.0,1,1000,0
68.75,91.63,381.6,346.9,40.0,1,250,1
23.98,33.04,409.9,116.9,20.0,2,250,0
36.33,57.29,406.4,405.9,25.0,10,500,0
24.46,50.87,405.4,362.7,15.0,8,500,0
135.37,136.47,337.5,2336.6,40.0,10,1000,2
62.77,93.56,380.7,141.8,30.0,5,100,1
46.91,66.87,403.5,958.6,35.0,5,1000,0
45.98,64.48,404.9,920.7,25.0,25,1000,0
121.86,137.89,337.1,236.5,30.0,5,100,2
40.39,42.64,406.6,153.0,30.0,15,250,0
32.47,71.26,403.4,510.5,20.0,5,500,0
59.54,98.86,382.3,374.2,15.0,12,250,1
32.55,30.77,409.3,45.3,25.0,12,100,0
27.24,27.03,411.1,93.1,25.0,1,250,0
55.85,72.57,403.1,518.7,35.0,20,500,0
71.11,110.6,352.9,1808.6,15.0,1,1000,2
22.81,42.13,406.9,595.8,15.0,10,1000,0
66.43,96.04,383.5,144.9,25.0,10,100,1
46.72,70.38,402.8,503.5,35.0,3,500,0
